,user_name,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,location,default_profile,profile_image_url,profile_background_image_url_https,profile_background_image_url,utc_offset,description,label
1012,Roland,ThatMaRlnoo,60,10,646,0,0,California,FALSE,http://pbs.twimg.com/profile_images/714881961895063556/oahqqMlX_normal.jpg,https://abs.twimg.com/images/themes/theme16/bg.gif,http://abs.twimg.com/images/themes/theme16/bg.gif,-25200,"Bassist,  Barber, Pilot,  student Donations are accepted.",fake_users
1014,Leighann,LeighannSancehz,396,15,773,330,7,Mississippi,FALSE,http://pbs.twimg.com/profile_images/697057590375632897/vyHzAjxC_normal.jpg,https://abs.twimg.com/images/themes/theme5/bg.gif,http://abs.twimg.com/images/themes/theme5/bg.gif,-25200,Intenet,fake_users
1015,Victory Park Ohio,VictoryParkhoiO,33,30,474,0,2,"Honolulu, Hawaii",FALSE,http://pbs.twimg.com/profile_images/733286980604297216/8u5SByRV_normal.jpg,https://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/images/themes/theme1/bg.png,-25200,"** Official Twitter account of Victory Park Ohio - a 60+ acre sports and entertainment facility in North Ridgeville,  Ohio**",fake_users
1016,Kraig,flyingcusala,989,20,642,850,18,New Jersey,FALSE,http://pbs.twimg.com/profile_images/713567893812867074/V5_R-pYV_normal.jpg,https://abs.twimg.com/images/themes/theme10/bg.gif,http://abs.twimg.com/images/themes/theme10/bg.gif,-25200,"Aviation professional, pilot, gadget lover,  musician, , father.",fake_users
1017,Karen,twigsdoitu,1748,29,679,1599,9,Pennsylvania,FALSE,http://pbs.twimg.com/profile_images/713988376224010240/1g2lKTQL_normal.jpg,https://abs.twimg.com/images/themes/theme7/bg.gif,http://abs.twimg.com/images/themes/theme7/bg.gif,-25200,"artist,  composer, trinket-, adoring mommy",fake_users
1019,Britni,BritniTwsete,224,26,509,185,6,Mississippi,FALSE,http://pbs.twimg.com/profile_images/733176401042509824/YQjJALlO_normal.jpg,https://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/images/themes/theme1/bg.png,-25200,"Charm City. puppies (especially mine, Begley). social/digital @. other half to @brandhart1. sports. traveling. fun things. // Tweets  = Mine.",fake_users
1021,Haley,Hazethebaver,1012,12,525,896,8,Vermont,FALSE,http://pbs.twimg.com/profile_images/712954417943805952/g2UgINcm_normal.jpg,https://abs.twimg.com/images/themes/theme3/bg.gif,http://abs.twimg.com/images/themes/theme3/bg.gif,-25200,WATER BABY  Practicing free diver  Surfer Guitarist When life gives you lemons you  fuck the lemons and then bail  insta:  @haaley_wright,fake_users
1022,Derek,derekscas,688,17,676,640,0,i wish i was in new york city,FALSE,http://pbs.twimg.com/profile_images/713819121465626624/YqyhtU7Y_normal.jpg,https://abs.twimg.com/images/themes/theme4/bg.gif,http://abs.twimg.com/images/themes/theme4/bg.gif,-25200,Follower. Musician. . Leader.  Dreamer.,fake_users
1027,Jae,Mollyrbkyf,18,17,639,0,0,"multnomah county, oregon, usa",FALSE,http://pbs.twimg.com/profile_images/697054214741172224/W0ax24LW_normal.jpg,https://abs.twimg.com/images/themes/theme19/bg.gif,http://abs.twimg.com/images/themes/theme19/bg.gif,-25200,"Writing tart, traveling minx, occasional sketch trollop, and Zumba klutz, writes humor, travelogues,  copy, and personal insights on breast  cancer.",fake_users
1028,Misha,vMih_sa,34,26,534,0,0,Arizona,FALSE,http://pbs.twimg.com/profile_images/737579974891180032/fi3xtih2_normal.jpg,https://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/images/themes/theme1/bg.png,-25200,#NAME?,fake_users
1029,Kari B,karibowieHltere,962,26,596,874,15,"Missouri, USA",FALSE,http://pbs.twimg.com/profile_images/722608793822105601/v-Rk24C9_normal.jpg,https://abs.twimg.com/images/themes/theme2/bg.gif,http://abs.twimg.com/images/themes/theme2/bg.gif,-25200,"opinions are only my own!! I'm a mom, good government geek, attorney, student of life, sports fan and just a touch  of ADHD!",fake_users
1030,Jewels,PlaceJsweel,658,13,662,540,8,"Denver, Colorado",FALSE,http://pbs.twimg.com/profile_images/713904342114430976/6IeqmOEb_normal.jpg,https://abs.twimg.com/images/themes/theme19/bg.gif,http://abs.twimg.com/images/themes/theme19/bg.gif,-25200,"Club Bar Nightlife for the Adults.. -smoking.. R&B, Soul,  Blues, Jazz and Hip Hop",fake_users
1037,Josh,JoshuaGvsnei,1256,23,617,1163,18,Pennsylvania,TRUE,http://pbs.twimg.com/profile_images/714125013557907456/BtiOMVB4_normal.jpg,https://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/images/themes/theme1/bg.png,-25200,"& columnist for @MobileBayMag | guitarist | blogger | coffee enthusiast  | truth aficionado | 
pilot of little rocket ships",fake_users
1039,CapistranoValleySymp,CapoSymonyhp,1255,18,371,1083,10,"Columbus, Georgia",FALSE,http://pbs.twimg.com/profile_images/710808117429280769/yfQqUwB8_normal.jpg,https://abs.twimg.com/images/themes/theme8/bg.gif,http://abs.twimg.com/images/themes/theme8/bg.gif,-25200,Cal  Professional Symphony Orchestra perfoming Pops al fresco at Mission San Juan Capistrano,fake_users
1040,D Wayne,soullif7t5er,368,19,704,320,4,"Columbus, Ohio",TRUE,http://pbs.twimg.com/profile_images/710650565924151296/m-dIrvef_normal.jpg,https://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/images/themes/theme1/bg.png,-25200,"Christian single dad, writer, musician, trying to  God's  gospel by grace, former Continusmatic, AND defender of the apostrophe and the Oxford comma",fake_users
1047,Brad,Brad2430551,1176,35,696,1040,19,Pennsylvania,FALSE,http://pbs.twimg.com/profile_images/675901898860437504/VmQCRs2a_normal.jpg,https://abs.twimg.com/images/themes/theme3/bg.gif,http://abs.twimg.com/images/themes/theme3/bg.gif,-25200,"Senior Content Developer at Microsoft:   (Hadoop on Azure), Cortana Analytics, and Azure Machine Learning.",fake_users
1053,Kayline,kaylinoeLl,386,13,548,293,4,New York,FALSE,http://pbs.twimg.com/profile_images/718055834346004480/rQTGVL3y_normal.jpg,https://abs.twimg.com/images/themes/theme2/bg.gif,http://abs.twimg.com/images/themes/theme2/bg.gif,-25200,16 / guitarist /   taken,fake_users
1054,Ken,kenaesttheci,29,13,525,0,0,Kentucky,FALSE,http://pbs.twimg.com/profile_images/717191638867689477/5RmOBfwr_normal.jpg,https://abs.twimg.com/images/themes/theme5/bg.gif,http://abs.twimg.com/images/themes/theme5/bg.gif,-25200,husband to one. daddy  to two. philosopher. technologist. photographer.  designer. poet. audiophile. musician. foodie. MOT. tired.,fake_users
1055,Michael,MichaelrasAi,18,13,361,0,0,New York,FALSE,http://pbs.twimg.com/profile_images/717018996734713857/_HnYvuWX_normal.jpg,https://abs.twimg.com/images/themes/theme16/bg.gif,http://abs.twimg.com/images/themes/theme16/bg.gif,-25200,"passionate world  ,Jesus loving,musician",fake_users
1057,TC Thunder,TCThuernd,1191,26,437,1077,26,"Atlanta, Georgia",FALSE,http://pbs.twimg.com/profile_images/734724259096973312/2NsoVg43_normal.jpg,https://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/images/themes/theme1/bg.png,-25200,Non-profit 12th grade travel   team competing throughout the state of Florida.,fake_users
1059,Ty,pastoryortr,2189,19,613,1868,47,New York,FALSE,http://pbs.twimg.com/profile_images/715637468771532804/2lArId8O_normal.jpg,https://abs.twimg.com/images/themes/theme8/bg.gif,http://abs.twimg.com/images/themes/theme8/bg.gif,-25200,"Christian, Husband, Father, Pastor, Learner,  Musician, Composer, Writer, Teacher, Human, Living in the Graceful  of My Jesus",fake_users
1060,Grant,Gran32tV,985,20,465,935,16,Southern California,FALSE,http://pbs.twimg.com/profile_images/735684910241873920/P6RmWemb_normal.jpg,https://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/images/themes/theme1/bg.png,-25200,JCHS | Junior | 17 | Football  | @,fake_users
1062,Toni,ToniChimnitei,517,17,575,479,17,Arkansas,FALSE,http://pbs.twimg.com/profile_images/716899225171177472/ZljA_a2d_normal.jpg,https://abs.twimg.com/images/themes/theme11/bg.gif,http://abs.twimg.com/images/themes/theme11/bg.gif,-25200,"Rodan + Fields consultant and musician. We   have skin, wear it well!",fake_users
1068,AMR,AModRecorgisdn,27,11,403,0,0,South Carolina,FALSE,http://pbs.twimg.com/profile_images/712243150450855936/ye7Hbaxe_normal.jpg,https://abs.twimg.com/images/themes/theme7/bg.gif,http://abs.twimg.com/images/themes/theme7/bg.gif,-25200,"American Modern Recordings (AMR) specializes in recordings of contemporary classical music, with  an emphasis  music by living American composers.",fake_users
1076,Jeff,jeffmahtre,42,34,501,0,0,Idaho,FALSE,http://pbs.twimg.com/profile_images/727552506188849152/8Nk2rEQr_normal.jpg,https://abs.twimg.com/images/themes/theme5/bg.gif,http://abs.twimg.com/images/themes/theme5/bg.gif,-25200,International playboy. Software . Athlete with  diabetes training for Ironman Wisconsin.,fake_users
1078,Kameshia,KameshiaHrdaza,1303,30,350,1163,12,"Dunedin, Florida, USA",FALSE,http://pbs.twimg.com/profile_images/716477009501818880/X1mxdDkf_normal.jpg,https://abs.twimg.com/images/themes/theme5/bg.gif,http://abs.twimg.com/images/themes/theme5/bg.gif,-25200,"Singer, songwriter,  musician: piano/alto sax/drums/electric organ/talkbox/acoustic",fake_users
1080,Price,PadgettPrcei,151,32,544,106,2,Virginia,FALSE,http://pbs.twimg.com/profile_images/736043495996194816/gJagPXqs_normal.jpg,https://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/images/themes/theme1/bg.png,-25200,Soccer/  obsessed.,fake_users
1083,Tracy Ann Miller,TRACYbreankgi,1943,24,686,1761,35,Arkansas,FALSE,http://pbs.twimg.com/profile_images/695840753919074304/YloNvAHd_normal.jpg,https://abs.twimg.com/images/themes/theme17/bg.gif,http://abs.twimg.com/images/themes/theme17/bg.gif,-25200,CEO and CoFounder Portfolio  Advisors  and Financial peace maker.,fake_users
1085,Aaron,AMKirshcenr,891,26,669,768,21,California,FALSE,http://pbs.twimg.com/profile_images/713758544328323073/qdy64Be7_normal.jpg,https://abs.twimg.com/images/themes/theme12/bg.gif,http://abs.twimg.com/images/themes/theme12/bg.gif,-25200,"Database ETL Developer, Musician, Theatre Volunteer. Overall crazy guy who enjoys  consumption  of cheese.",fake_users
1087,Bklyn Bullet,BklynB2e4oz,1014,18,718,913,35,Southern Oregon,FALSE,http://pbs.twimg.com/profile_images/715592411544756224/mcdslIXv_normal.jpg,https://abs.twimg.com/images/themes/theme8/bg.gif,http://abs.twimg.com/images/themes/theme8/bg.gif,-25200,"Artist management,,,producer,,,Songwriter,,,, artist music  consultant",fake_users
1090,Luke,ulcasmarcdeigns,712,13,484,613,11,Louisiana,FALSE,http://pbs.twimg.com/profile_images/717530927438696449/tE4MBAzk_normal.jpg,https://abs.twimg.com/images/themes/theme12/bg.gif,http://abs.twimg.com/images/themes/theme12/bg.gif,-25200,"I tweet about who I am: a professional graphic and  web designer, entrepreneur and business owner, , LDS (Mormon), Utah Jazz fan, and lover of  !",fake_users
1092,Big D,pretendseelga,58,12,535,0,0,North Carolina,FALSE,http://pbs.twimg.com/profile_images/715657758150819840/KyjVf5NN_normal.jpg,https://abs.twimg.com/images/themes/theme17/bg.gif,http://abs.twimg.com/images/themes/theme17/bg.gif,-25200,I am a musician that loves to see people happy   take there minds off of the every day hustle of life I also am the C E O of GKB Publishing/ B.M.I.,fake_users
1095,Coyote and Grossman,ESPN7021,894,51,496,819,0,"Portland, Maine",FALSE,http://pbs.twimg.com/profile_images/733932719407796224/-bo77AUB_normal.jpg,https://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/images/themes/theme1/bg.png,-25200,"Coyote and Grossman on ESPN 102.7 covers local,  collegeate  national sports news weekdays 4:00 to 6:00 pm",fake_users
1096,Lenny the,jo2yttw,1666,24,681,1519,29,"Seattle, Washington",FALSE,http://pbs.twimg.com/profile_images/706691180843503617/NtF3TJD7_normal.jpg,https://abs.twimg.com/images/themes/theme2/bg.gif,http://abs.twimg.com/images/themes/theme2/bg.gif,-25200,"Engineer, Worshiper, Musician,  Minimalist, , Nujazzaholic",fake_users
1098,AndrewKManson,AndrewKMsnnoa,780,17,786,709,14,"Fort Worth, Texas",FALSE,http://pbs.twimg.com/profile_images/710858897494511616/WXMCfWz0_normal.jpg,https://abs.twimg.com/images/themes/theme7/bg.gif,http://abs.twimg.com/images/themes/theme7/bg.gif,-25200,"1 of 2 in-house composers @ Funimation. I  get to write music as my real job. Family, friends, & music = . Board with Life Season 2 premieres FEB 29th!!",fake_users
1099,Shane W.,shanedimartt,2053,19,608,1834,52,"New York, NY",FALSE,http://pbs.twimg.com/profile_images/711523885208969216/SeRBgMU3_normal.jpg,https://abs.twimg.com/images/themes/theme8/bg.gif,http://abs.twimg.com/images/themes/theme8/bg.gif,-25200,Musician  and,fake_users
1101,New,NY43iardo,1481,29,604,1334,17,Arkansas,FALSE,http://pbs.twimg.com/profile_images/707897696535781380/uFvuVPa7_normal.jpg,https://abs.twimg.com/images/themes/theme19/bg.gif,http://abs.twimg.com/images/themes/theme19/bg.gif,18000,"New York43.   the best Funk, House, Old School Rap &  RnB, Soulful Jazz, Hip Hop and more. All Day Every Day.",fake_users
1104,Douglas Barricklow,HiddenYaradge,267,25,473,173,11,"lake Oswego, Oregon",FALSE,http://pbs.twimg.com/profile_images/734412884525080576/9rwG5iex_normal.jpg,https://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/images/themes/theme1/bg.png,-25200,"Sr. Manager, Creative & Commercial Sound Production. Dallas Cowboys Football Club.  -Austin/Broadcast Journalism '94.",fake_users
1105,Garrett,BroSo17hw,1250,27,216,1094,0,"New York, NY",FALSE,http://pbs.twimg.com/profile_images/727037272252551168/m3-FvdCA_normal.jpg,https://abs.twimg.com/images/themes/theme13/bg.gif,http://abs.twimg.com/images/themes/theme13/bg.gif,-25200,"I love basketball. Go Grizz. I like to play soccer games.  I like all . I like to watch sports, hanging out with friends and I love all music genres mostly",fake_users
1106,Peoples',PeoplesSymonhpy,2598,23,629,2459,17,"Dallas, Texas",FALSE,http://pbs.twimg.com/profile_images/711308376232345600/DkhzFetZ_normal.jpg,https://abs.twimg.com/images/themes/theme10/bg.gif,http://abs.twimg.com/images/themes/theme10/bg.gif,-25200,Dedicated to  high-caliber artists to the public for affordable prices since  1900.,fake_users
1108,Active Athlete Plus,Activeathetle,1686,28,468,1491,11,"Florida,USA",FALSE,http://pbs.twimg.com/profile_images/737650418004729856/l0VsVZfQ_normal.jpg,https://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/images/themes/theme1/bg.png,-25200,"Making the world a better place  an active lifestyle  within the community

Active Athlete Plus
https://t.co/Y0nkyOQK3v",fake_users
1109,Christian !,ChristiAll4n2e,1665,21,571,1536,21,Nevada,FALSE,http://pbs.twimg.com/profile_images/711471944927842304/Fz6pnD5P_normal.jpg,https://abs.twimg.com/images/themes/theme10/bg.gif,http://abs.twimg.com/images/themes/theme10/bg.gif,-25200,"I'm Christian 26, I was Stunt Double, Musician,Im the Leader of  #AllenForce24Army Part of #CJXNAlliance24Army, CollieJNeeson24 Is My Princess ,I'm @",fake_users
1110,Kensington,YouTubeoSsng,893,18,521,780,18,Springfield Illinois,FALSE,http://pbs.twimg.com/profile_images/710728405671550976/TRKlR1jD_normal.jpg,https://abs.twimg.com/images/themes/theme19/bg.gif,http://abs.twimg.com/images/themes/theme19/bg.gif,-25200,"Singer/songwriter seeking cool YouTube music/videos  enjoy and share--pop, rock, jazz and more!   Love the guitar!  Check me out on YouTube, handle:  clorox779",fake_users
1113,Marquis and,BackcourtoTur,76,13,643,0,1,"New Hyde Park, New York",FALSE,http://pbs.twimg.com/profile_images/714518433489154048/boPXLKen_normal.jpg,https://abs.twimg.com/images/themes/theme3/bg.gif,http://abs.twimg.com/images/themes/theme3/bg.gif,-25200,Make way for the 2012  Backcourt Tour composed of Doron Lamb and Marquis Teague.  for updates on the tour and share our experiences. #BBN #UK  #WeAreUK,fake_users
1115,C. H. Baird,CyrusBdari,710,17,518,657,3,"New York,NY",FALSE,http://pbs.twimg.com/profile_images/736440553957515265/poY5m5DZ_normal.jpg,https://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/images/themes/theme1/bg.png,-25200,Program Director for @thanks4hunting |  @ClemsonUniv Alum | #RVA Native | Duck Call Maker | Bourbon/Oyster Lover | Karaoke  | Sports | Politics tweets=mine,fake_users
1116,Cody,CodyliWl,842,25,603,747,8,North Dakota,FALSE,http://pbs.twimg.com/profile_images/707029390375260161/JBi51_qr_normal.jpg,https://abs.twimg.com/images/themes/theme5/bg.gif,http://abs.twimg.com/images/themes/theme5/bg.gif,-25200,"I  a novelist, short story writer, essayist, and musician currently majoring in Music and  English at Carson-Newman University.",fake_users
1118,Melbourne OZ Tours,lecootsel,90,54,1195,87,1,Melbourne,TRUE,http://pbs.twimg.com/profile_images/571412760626343936/rzGy0erp_normal.jpeg,https://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/images/themes/theme1/bg.png,-39600,"My name is Colin, I run the family business Melbourne  Australia Tours. We run amazing Tours at Amazing low prices around Melbourne,  & Australia.",fake_users
1119,Robert G Fickel,robertfilekc,1348,12,599,1167,29,North Dakota,FALSE,http://pbs.twimg.com/profile_images/714761059219976192/wXX161Mm_normal.jpg,https://abs.twimg.com/images/themes/theme11/bg.gif,http://abs.twimg.com/images/themes/theme11/bg.gif,-25200,", songwriter &  computer geek...",fake_users
1120,James Morgan,jamesjrmorang,264,47,498,230,19,New York,FALSE,http://pbs.twimg.com/profile_images/736441079906619392/JPiBxIt__normal.jpg,https://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/images/themes/theme1/bg.png,-25200,"Focusing on Digital Marketing for small business.   of sports, #startups, and people.",fake_users
1121,Jeff,jeffeeyyrr,27,21,540,0,0,Maryland,FALSE,http://pbs.twimg.com/profile_images/717553423109996544/Sa9zBisu_normal.jpg,https://abs.twimg.com/images/themes/theme19/bg.gif,http://abs.twimg.com/images/themes/theme19/bg.gif,-25200,Director of  Care  @imvu; pianist on the side,fake_users
1122,Angela,YouniquewitgAhn,1670,33,703,1501,37,Washington,FALSE,http://pbs.twimg.com/profile_images/675481940506603520/w4ieb9W5_normal.jpg,https://abs.twimg.com/images/themes/theme16/bg.gif,http://abs.twimg.com/images/themes/theme16/bg.gif,-25200,"Entrepreneur, Wife, Follower of Christ. Independent Beauty  of  the BEST Mascara ever!",fake_users
